id,type of property,subtype of property,locality,province,postalCode,price,type of sale,number of bedrooms,living area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10674034,APARTMENT,APARTMENT,Zeebrugge,West Flanders,8380,299000,residential_sale,2,0,installed,,True,True,10.0,,,106.0,,2.0,,good
10673853,APARTMENT,APARTMENT,Oud-Turnhout,Antwerp,2360,545000,residential_sale,3,0,installed,,True,True,30.0,True,,230.0,,4.0,,as_new
10658175,APARTMENT,DUPLEX,Marche-en-Famenne,Luxembourg,6900,198000,residential_sale,3,29,semi_equipped,False,False,True,2.0,,,124.0,,3.0,False,as_new
10658716,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,279000,residential_sale,2,0,semi_equipped,True,True,True,,,,70.0,,,,to_be_done_up
10657768,APARTMENT,APARTMENT,Uccle,Brussels,1180,460000,residential_sale,2,40,hyper_equipped,,False,True,2.0,,,104.0,0.0,2.0,,good
10658199,APARTMENT,APARTMENT,Etterbeek,Brussels,1040,645000,residential_sale,4,64,hyper_equipped,,False,True,30.0,,,182.0,,2.0,False,good
10670794,APARTMENT,FLAT_STUDIO,Antwerp,Antwerp,2000,115000,residential_sale,1,25,installed,,True,,,,,32.0,,2.0,,good
10671160,APARTMENT,APARTMENT,Gent,East Flanders,9000,175000,residential_sale,2,0,installed,False,False,,,,,64.0,,,False,to_renovate
10671068,APARTMENT,APARTMENT,Evere,Brussels,1140,215000,residential_sale,2,17,installed,False,False,True,3.0,,,70.0,0.0,2.0,False,as_new
10671067,APARTMENT,APARTMENT,Evere,Brussels,1140,215000,residential_sale,2,17,installed,False,False,True,3.0,,,70.0,0.0,2.0,False,as_new
10663705,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,650000,residential_sale,4,30,usa_semi_equipped,False,False,True,,True,63.0,164.0,154.0,2.0,False,good
10663875,HOUSE,VILLA,Wezembeek-Oppem,Flemish Brabant,1970,699000,residential_sale,3,60,hyper_equipped,False,False,True,,,,200.0,669.0,4.0,False,good
10663876,HOUSE,VILLA,Tervuren,Flemish Brabant,3080,699000,residential_sale,3,60,hyper_equipped,False,False,True,,,,200.0,669.0,4.0,False,good
10664289,HOUSE,HOUSE,Schaerbeek,Brussels,1030,780000,residential_sale,5,15,hyper_equipped,,False,True,3.0,True,33.0,233.0,100.0,2.0,False,to_be_done_up
10670964,HOUSE,HOUSE,Liège,Liège,4000,585000,residential_sale,4,75,hyper_equipped,,True,True,75.0,True,550.0,270.0,1011.0,3.0,,as_new
10669411,HOUSE,HOUSE,Kraainem,Flemish Brabant,1950,849000,residential_sale,5,27,usa_hyper_equipped,,False,True,25.0,True,728.0,250.0,818.0,3.0,False,as_new
10677230,HOUSE,HOUSE,ENGIS,Liège,4480,87000,residential_sale,2,0,semi_equipped,,True,,,,,80.0,143.0,2.0,,to_renovate
10677470,HOUSE,HOUSE,Huy,Liège,4500,150000,residential_sale,3,0,semi_equipped,,True,True,,True,,98.0,320.0,2.0,,to_renovate
10677390,HOUSE,HOUSE,Trooz,Liège,4870,235000,residential_sale,3,37,installed,,True,,,,,166.0,1050.0,4.0,,to_be_done_up
10675367,HOUSE,HOUSE,Aalst,East Flanders,9320,245000,residential_sale,3,38,semi_equipped,,False,True,,,,160.0,380.0,3.0,False,to_be_done_up
10677389,HOUSE,HOUSE,Trooz,Liège,4870,330000,residential_sale,4,37,installed,,True,,,,,166.0,1700.0,4.0,,to_be_done_up
10675368,HOUSE,VILLA,Herzele,East Flanders,9550,339000,residential_sale,4,36,semi_equipped,,False,True,,True,800.0,230.0,1266.0,4.0,False,good
10678345,HOUSE,HOUSE,Merchtem,Flemish Brabant,1785,342000,residential_sale,4,0,semi_equipped,,True,True,24.0,True,94.0,140.0,243.0,2.0,,to_be_done_up
10675815,HOUSE,COUNTRY_COTTAGE,Hamois Schaltin,Namur,5364,350000,residential_sale,2,35,semi_equipped,False,False,True,,,,161.0,1622.0,4.0,False,good
10677173,HOUSE,VILLA,Hasselt,Limburg,3500,549000,residential_sale,4,0,installed,,True,,,True,,239.0,714.0,4.0,,good
10676667,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,650000,residential_sale,4,28,installed,,True,True,32.0,True,32.0,164.0,155.0,2.0,,good
10655029,HOUSE,TOWN_HOUSE,Liège,Liège,4020,199000,residential_sale,2,33,hyper_equipped,False,False,,,,,113.0,262.0,2.0,False,good
10563785,HOUSE,HOUSE,Donceel,Liège,4357,400000,residential_sale,4,40,installed,False,False,True,120.0,True,850.0,330.0,1570.0,4.0,False,good
10655439,HOUSE,HOUSE,ISNES,Namur,5032,450000,residential_sale,4,73,usa_hyper_equipped,,True,,,True,600.0,157.0,924.0,4.0,,good
10654294,HOUSE,HOUSE,Oupeye Heure-le-Romain,Liège,4682,499000,residential_sale,6,40,hyper_equipped,False,False,True,50.0,True,1352.0,235.0,1713.0,4.0,False,as_new
10653822,HOUSE,MANSION,Bruxelles,Brussels,1000,1950000,residential_sale,6,0,semi_equipped,False,False,True,24.0,True,40.0,497.0,242.0,2.0,False,good
10662200,HOUSE,HOUSE,Embourg,Liège,4053,279000,residential_sale,3,44,installed,,True,True,15.0,True,253.0,132.0,346.0,3.0,,good
10661486,HOUSE,VILLA,Vielsalm,Luxembourg,6690,285000,residential_sale,4,40,0,False,False,,,True,946.0,174.0,1112.0,4.0,False,to_be_done_up
10660390,HOUSE,HOUSE,Wavre Limal,Walloon Brabant,1300,585000,residential_sale,3,49,installed,False,False,True,39.0,True,1400.0,390.0,1685.0,4.0,False,to_renovate
10660391,HOUSE,HOUSE,Rixensart,Walloon Brabant,1330,585000,residential_sale,3,49,installed,False,False,True,39.0,True,1400.0,390.0,1685.0,4.0,False,to_renovate
10662482,HOUSE,HOUSE,Braine-l'Alleud Ophain-Bois-Seigneur-Isaac,Walloon Brabant,1421,595000,residential_sale,5,18,hyper_equipped,False,False,True,25.0,True,200.0,203.0,366.0,3.0,False,just_renovated
10661696,HOUSE,VILLA,Waregem,West Flanders,8790,695000,residential_sale,3,0,semi_equipped,,True,True,,,,295.0,1500.0,4.0,,to_be_done_up
10659995,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,795000,residential_sale,4,42,0,False,False,True,10.0,True,61.0,282.0,160.0,2.0,False,as_new
10662611,HOUSE,APARTMENT_BLOCK,Molenbeek-Saint-Jean,Brussels,1080,1000000,residential_sale,8,0,installed,False,False,,,,,422.0,130.0,2.0,False,good
10661837,HOUSE,HOUSE,Uccle,Brussels,1180,1625000,residential_sale,6,60,installed,,True,True,40.0,True,250.0,326.0,620.0,3.0,,just_renovated
10670361,APARTMENT,DUPLEX,Schaerbeek,Brussels,1030,279000,residential_sale,4,38,not_installed,False,False,True,2.0,,,153.0,0.0,2.0,,to_renovate
10669000,APARTMENT,APARTMENT,Bruxelles,Brussels,1040,650000,residential_sale,3,0,0,False,False,,,,,216.0,0.0,3.0,False,as_new
10644855,APARTMENT,APARTMENT,Etterbeek,Brussels,1040,695000,residential_sale,2,47,hyper_equipped,True,True,True,10.0,,,146.0,0.0,2.0,False,just_renovated
10666397,APARTMENT,SERVICE_FLAT,Les Bons Villers Villers-Perwin,Hainaut,6210,170000,residential_sale,1,26,installed,False,False,True,8.0,,,45.0,,,True,as_new
10666348,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,Brussels,1200,240000,residential_sale,2,28,semi_equipped,False,False,True,17.0,,,74.0,0.0,,False,to_renovate
10666878,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,245000,residential_sale,2,21,installed,False,False,,,,,79.0,0.0,2.0,False,good
10668189,APARTMENT,APARTMENT,Jette,Brussels,1090,249000,residential_sale,2,33,hyper_equipped,False,False,True,12.0,,,100.0,0.0,2.0,False,good
10666516,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,Brussels,1080,275000,residential_sale,2,28,hyper_equipped,False,False,True,7.0,,,91.0,,4.0,,as_new
10668365,APARTMENT,APARTMENT,Uccle,Brussels,1180,280000,residential_sale,2,26,installed,,True,True,19.0,,,83.0,,2.0,,good
10666507,APARTMENT,APARTMENT,Dilbeek,Flemish Brabant,1700,285000,residential_sale,2,40,usa_hyper_equipped,False,False,True,5.0,True,60.0,105.0,0.0,2.0,False,good
10667436,APARTMENT,APARTMENT,Vlezenbeek,Flemish Brabant,1602,325000,residential_sale,2,25,installed,,True,True,6.0,True,,95.0,0.0,2.0,,good
10667427,APARTMENT,PENTHOUSE,Anderlecht,Brussels,1070,349000,residential_sale,2,60,installed,,True,,,,,165.0,0.0,2.0,,good
10666575,APARTMENT,APARTMENT,Deinze,East Flanders,9800,625000,residential_sale,3,92,usa_hyper_equipped,False,False,True,27.0,,,246.0,,4.0,False,good
10656608,APARTMENT,APARTMENT,Gent,East Flanders,9000,359000,residential_sale,2,0,installed,False,False,True,5.0,,,80.0,,2.0,False,good
10656771,APARTMENT,APARTMENT,Bruxelles,Brussels,1050,360000,residential_sale,1,39,usa_hyper_equipped,False,False,True,21.0,,,82.0,0.0,2.0,,as_new
10673927,APARTMENT,APARTMENT,Vilvoorde,Flemish Brabant,1800,299000,residential_sale,2,33,installed,,True,True,6.0,,,78.0,,2.0,,good
10162465,APARTMENT,APARTMENT,Middelkerke,West Flanders,8430,450000,residential_sale,2,0,installed,,True,True,,,,81.0,,2.0,,good
10679471,APARTMENT,DUPLEX,Ucimont,Luxembourg,6833,99000,residential_sale,2,0,installed,,True,,,True,,100.0,0.0,2.0,,good
10678848,APARTMENT,GROUND_FLOOR,Fleron,Liège,4620,209000,residential_sale,1,31,installed,False,False,True,12.0,,,59.0,0.0,2.0,False,as_new
10678888,APARTMENT,APARTMENT,Lede,East Flanders,9340,249000,residential_sale,3,32,installed,False,False,True,9.0,,,125.0,,2.0,False,good
10678834,APARTMENT,GROUND_FLOOR,Wemmel,Flemish Brabant,1780,375000,residential_sale,2,32,installed,,False,True,,,,82.0,0.0,3.0,False,good
10679456,APARTMENT,DUPLEX,Ixelles,Brussels,1050,495000,residential_sale,3,0,hyper_equipped,False,False,True,,,,115.0,0.0,2.0,False,good
10678851,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,Brussels,1200,495000,residential_sale,3,48,usa_semi_equipped,False,False,True,10.0,,,160.0,0.0,2.0,False,as_new
10679404,APARTMENT,APARTMENT,SINT-DENIJS-WESTREM,East Flanders,9051,575000,residential_sale,4,0,semi_equipped,,True,True,43.0,,,195.0,,3.0,,good
10679403,APARTMENT,PENTHOUSE,SINT-DENIJS-WESTREM,East Flanders,9051,575000,residential_sale,4,0,semi_equipped,,True,True,43.0,,,195.0,,3.0,,good
10663706,APARTMENT,APARTMENT,Schaerbeek,Brussels,1030,195000,residential_sale,2,20,usa_semi_equipped,False,False,,,,,91.0,0.0,2.0,,good
10664199,APARTMENT,APARTMENT,Musson,Luxembourg,6750,245000,residential_sale,4,63,0,,True,True,30.0,,,176.0,0.0,2.0,,to_be_done_up
10663788,APARTMENT,APARTMENT,Evere,Brussels,1140,250000,residential_sale,2,29,semi_equipped,False,False,True,10.0,,,80.0,0.0,2.0,False,to_be_done_up
10624441,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,Brussels,1200,305000,residential_sale,2,0,semi_equipped,False,False,True,9.0,,,94.0,0.0,2.0,False,to_be_done_up
10665406,APARTMENT,DUPLEX,Willebroek,Antwerp,2830,305000,residential_sale,3,30,hyper_equipped,,True,True,12.0,,,140.0,0.0,,,good
10607047,HOUSE,HOUSE,Bornem,Antwerp,2880,170000,residential_sale,3,27,semi_equipped,,True,,,True,150.0,100.0,283.0,3.0,,to_renovate
10666573,HOUSE,HOUSE,Eeklo,East Flanders,9900,290000,residential_sale,4,10,usa_installed,False,False,True,68.0,True,380.0,195.0,689.0,3.0,False,to_renovate
10666854,HOUSE,APARTMENT_BLOCK,Verviers,Liège,4800,299000,residential_sale,5,14,not_installed,False,False,True,86.0,,,297.0,230.0,3.0,False,good
10672229,HOUSE,VILLA,Knokke-Heist Knokke,West Flanders,8300,3895000,residential_sale,5,42,hyper_equipped,False,False,True,,,,377.0,861.0,3.0,True,as_new
10674615,HOUSE,HOUSE,Marchin,Liège,4570,185000,residential_sale,4,0,hyper_equipped,,True,True,45.0,,,238.0,658.0,2.0,,good
10673121,HOUSE,HOUSE,Saive,Liège,4671,195000,residential_sale,2,34,not_installed,,False,,,True,281.0,76.0,366.0,4.0,False,to_be_done_up
10673191,HOUSE,HOUSE,Herbeumont,Luxembourg,6887,250000,residential_sale,4,16,usa_installed,False,False,True,18.0,True,862.0,148.0,1601.0,4.0,False,to_renovate
10674918,HOUSE,VILLA,Marchin,Liège,4570,279000,residential_sale,3,26,installed,,True,True,20.0,True,831.0,120.0,851.0,4.0,,good
10674614,HOUSE,HOUSE,Marchin,Liège,4570,285000,residential_sale,4,0,hyper_equipped,,True,True,45.0,,,238.0,4148.0,2.0,,good
10674693,HOUSE,HOUSE,Gent,East Flanders,9000,285000,residential_sale,3,0,semi_equipped,,True,,,True,4.0,110.0,54.0,2.0,,to_restore
10466958,HOUSE,HOUSE,Nivelles,Walloon Brabant,1400,550000,residential_sale,5,39,hyper_equipped,,True,True,12.0,True,,210.0,767.0,4.0,,as_new
10673155,HOUSE,HOUSE,Waterloo,Walloon Brabant,1410,720000,residential_sale,4,50,usa_hyper_equipped,False,False,True,150.0,True,450.0,348.0,1066.0,3.0,,as_new
10674638,HOUSE,APARTMENT_BLOCK,Gent,East Flanders,9000,765000,residential_sale,3,50,installed,,True,True,15.0,True,55.0,210.0,151.0,2.0,,good
10651408,HOUSE,HOUSE,Liege,Liège,4000,149000,residential_sale,4,11,semi_equipped,False,False,True,27.0,True,28.0,129.0,75.0,2.0,False,to_renovate
10651068,HOUSE,TOWN_HOUSE,Liege,Liège,4000,189000,residential_sale,2,26,not_installed,False,False,True,,True,100.0,110.0,210.0,2.0,False,to_be_done_up
10650938,HOUSE,HOUSE,Ronse,East Flanders,9600,220000,residential_sale,4,0,installed,False,False,,,True,33.0,171.0,182.0,2.0,False,good
10651409,HOUSE,HOUSE,Welkenraedt,Liège,4841,235000,residential_sale,5,12,not_installed,False,False,,,True,339.0,230.0,432.0,3.0,False,good
10417975,HOUSE,HOUSE,Gooik,Flemish Brabant,1755,369000,residential_sale,3,32,semi_equipped,,True,True,24.0,,,180.0,1150.0,4.0,,to_be_done_up
10650920,HOUSE,VILLA,Chaumont-Gistoux,Walloon Brabant,1325,385000,residential_sale,3,23,installed,False,False,True,20.0,True,900.0,125.0,1043.0,4.0,False,good
10651067,HOUSE,VILLA,Aywaille,Liège,4920,399000,residential_sale,3,27,usa_hyper_equipped,False,False,True,40.0,True,750.0,148.0,1278.0,4.0,True,good
10651623,HOUSE,MIXED_USE_BUILDING,Oud-Heverlee,Flemish Brabant,3050,425000,residential_sale,3,18,usa_hyper_equipped,,False,True,,True,300.0,278.0,457.0,3.0,False,good
10652807,HOUSE,HOUSE,Machelen (vlaams-brabant),Flemish Brabant,1830,495000,residential_sale,4,24,usa_hyper_equipped,False,False,True,,True,824.0,292.0,955.0,3.0,False,to_renovate
10651256,HOUSE,HOUSE,Lievegem,East Flanders,9930,495000,residential_sale,4,48,usa_hyper_equipped,False,False,True,66.0,True,630.0,194.0,975.0,3.0,False,good
10650829,HOUSE,VILLA,Oud-Heverlee (Blanden),Flemish Brabant,3052,645000,residential_sale,4,50,hyper_equipped,,False,True,45.0,True,1350.0,330.0,1674.0,4.0,False,to_be_done_up
10653112,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,1030000,residential_sale,4,35,usa_installed,False,False,True,,True,311.0,187.0,388.0,3.0,False,as_new
10658240,HOUSE,HOUSE,Londerzeel,Flemish Brabant,1840,425000,residential_sale,3,19,installed,,True,True,195.0,True,450.0,190.0,814.0,4.0,,good
10658476,HOUSE,HOUSE,BERCHEUX,Luxembourg,6642,450000,residential_sale,4,37,installed,,True,,,True,,210.0,1497.0,4.0,,as_new
10657786,HOUSE,VILLA,Rixensart,Walloon Brabant,1332,480000,residential_sale,4,37,semi_equipped,False,False,True,,True,696.0,191.0,696.0,4.0,False,to_be_done_up
10658695,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,525000,residential_sale,3,14,usa_hyper_equipped,False,False,True,40.0,,,106.0,112.0,2.0,False,as_new
10658229,HOUSE,HOUSE,Mechelen,Antwerp,2800,535000,residential_sale,3,30,0,,True,True,9.0,,,209.0,64.0,3.0,,to_renovate
10610567,APARTMENT,APARTMENT,Ixelles,Brussels,1050,365000,residential_sale,2,0,usa_installed,False,False,,,,,100.0,0.0,2.0,,as_new
10663950,APARTMENT,DUPLEX,Knokke-Heist,West Flanders,8300,2990000,residential_sale,3,0,usa_hyper_equipped,,False,True,16.0,,,184.0,,2.0,False,as_new
10670715,APARTMENT,FLAT_STUDIO,Ixelles,Brussels,1050,195000,residential_sale,0,29,usa_hyper_equipped,,False,,,,,35.0,0.0,,False,good
10670714,APARTMENT,FLAT_STUDIO,Saint-Gilles,Brussels,1060,195000,residential_sale,0,29,usa_hyper_equipped,,False,,,,,35.0,0.0,,False,good
10670799,APARTMENT,APARTMENT,Berchem,Antwerp,2600,369000,residential_sale,3,40,installed,,True,True,4.0,,,128.0,,2.0,,just_renovated
10670800,APARTMENT,APARTMENT,Wilrijk,Antwerp,2610,369000,residential_sale,3,40,installed,,True,True,4.0,,,128.0,,2.0,,just_renovated
10668996,APARTMENT,APARTMENT,Evere,Brussels,1140,385000,residential_sale,2,0,usa_hyper_equipped,True,False,True,5.0,,,100.0,0.0,2.0,,as_new
10670805,APARTMENT,APARTMENT,Antwerp,Antwerp,2018,569000,residential_sale,2,65,installed,,True,True,74.0,,,164.0,,2.0,,just_renovated
10670801,APARTMENT,PENTHOUSE,Antwerp,Antwerp,2018,569000,residential_sale,2,65,installed,,True,True,74.0,,,164.0,,2.0,,just_renovated
10654643,APARTMENT,APARTMENT,Schaerbeek,Brussels,1030,137500,residential_sale,1,0,installed,,True,True,2.0,,,28.0,0.0,4.0,,good
10655080,APARTMENT,APARTMENT,Willebroek,Antwerp,2830,139000,residential_sale,2,0,semi_equipped,,True,True,,,,78.0,,,,good
10654295,APARTMENT,APARTMENT,Liege,Liège,4020,199000,residential_sale,2,23,installed,False,False,True,7.0,,,79.0,,2.0,False,good
10653804,APARTMENT,APARTMENT,Antwerp,Antwerp,2100,210000,residential_sale,2,0,installed,,True,True,12.0,,,80.0,,2.0,,good
10654642,APARTMENT,APARTMENT,Brussels City,Brussels,1000,237500,residential_sale,1,28,usa_hyper_equipped,True,True,True,3.0,,,54.0,0.0,2.0,,good
10654221,APARTMENT,APARTMENT,Jette,Brussels,1090,240000,residential_sale,2,40,installed,False,False,True,2.0,,,118.0,0.0,2.0,False,to_renovate
10653694,APARTMENT,DUPLEX,Molenbeek-Saint-Jean,Brussels,1080,280000,residential_sale,3,30,usa_hyper_equipped,False,False,,,,,165.0,0.0,2.0,False,good
10677805,APARTMENT,GROUND_FLOOR,Borgerhout,Antwerp,2140,165000,residential_sale,2,0,installed,,True,,,,,61.0,,3.0,,just_renovated
10678287,APARTMENT,DUPLEX,LA LOUVIÈRE,Hainaut,7100,199000,residential_sale,3,0,hyper_equipped,,True,True,7.0,,,125.0,0.0,2.0,,good
10678332,APARTMENT,APARTMENT,SINT-GILLIS-BIJ-DENDERMONDE,East Flanders,9200,210000,residential_sale,2,0,semi_equipped,,True,,,,,106.0,,2.0,,good
10675559,APARTMENT,APARTMENT,Onze-Lieve-Vrouw-Waver,Antwerp,2861,289000,residential_sale,2,0,installed,,True,True,,,,105.0,,2.0,,good
10677278,APARTMENT,APARTMENT,Willebroek,Antwerp,2830,299000,residential_sale,2,0,installed,,True,True,,,,100.0,0.0,2.0,,0
10675390,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,Brussels,1200,350000,residential_sale,1,0,usa_hyper_equipped,False,False,True,2.0,,,75.0,0.0,2.0,False,as_new
10677997,APARTMENT,APARTMENT,Gent,East Flanders,9000,396000,residential_sale,3,0,installed,,True,True,11.0,,,111.0,,3.0,,0
10676532,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,695000,residential_sale,3,0,usa_hyper_equipped,False,False,True,5.0,,,77.0,,2.0,False,just_renovated
10676525,APARTMENT,DUPLEX,Knokke-Heist,West Flanders,8300,1250000,residential_sale,2,0,usa_hyper_equipped,False,False,True,16.0,,,108.0,,2.0,False,good
10676528,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,1675000,residential_sale,3,0,usa_hyper_equipped,False,False,True,17.0,,,254.0,,2.0,False,as_new
10661968,APARTMENT,APARTMENT,Mechelen,Antwerp,2800,163000,residential_sale,2,0,installed,,True,True,,,,72.0,,3.0,,to_renovate
10660365,APARTMENT,APARTMENT,Boom,Antwerp,2850,210000,residential_sale,2,0,semi_equipped,,True,True,3.0,,,82.0,,3.0,,good
10662365,APARTMENT,FLAT_STUDIO,Evere,Brussels,1140,235000,residential_sale,0,28,hyper_equipped,False,False,True,5.0,,,48.0,0.0,2.0,False,as_new
10662984,APARTMENT,APARTMENT,Hoboken,Antwerp,2660,239000,residential_sale,3,35,0,,True,True,26.0,,,100.0,,2.0,,as_new
10670803,HOUSE,MIXED_USE_BUILDING,Antwerp,Antwerp,2000,115000,residential_sale,1,25,installed,,True,,,,,32.0,332.0,2.0,,good
10670845,HOUSE,VILLA,Grez-Doiceau,Walloon Brabant,1390,299000,residential_sale,3,32,0,,True,,,True,933.0,124.0,1104.0,4.0,,to_renovate
10670788,HOUSE,HOUSE,Kortrijk,West Flanders,8500,368000,residential_sale,2,0,installed,,True,True,,,,150.0,278.0,2.0,,as_new
10670787,HOUSE,HOUSE,Kortrijk,West Flanders,8500,368000,residential_sale,2,0,installed,,True,True,,,,150.0,278.0,2.0,,as_new
10668958,HOUSE,APARTMENT_BLOCK,Etterbeek,Brussels,1040,575000,residential_sale,4,0,hyper_equipped,False,False,,,,,145.0,50.0,3.0,False,good
10668923,HOUSE,TOWN_HOUSE,Wezembeek-Oppem,Flemish Brabant,1970,595000,residential_sale,3,20,hyper_equipped,False,False,True,30.0,True,110.0,140.0,251.0,2.0,False,good
10669730,HOUSE,VILLA,Waterloo,Walloon Brabant,1410,650000,residential_sale,4,24,hyper_equipped,False,True,True,40.0,True,,195.0,882.0,4.0,,to_be_done_up
10670836,HOUSE,HOUSE,Wezembeek-Oppem,Flemish Brabant,1970,700000,residential_sale,4,33,hyper_equipped,False,False,True,,True,435.0,200.0,535.0,4.0,False,to_be_done_up
10672532,HOUSE,HOUSE,Saint-Hubert,Luxembourg,6870,270000,residential_sale,4,30,semi_equipped,False,False,True,,,,160.0,1140.0,4.0,False,to_be_done_up
10448373,HOUSE,APARTMENT_BLOCK,Uccle,Brussels,1180,525000,residential_sale,0,0,0,,True,,,True,34.0,221.0,120.0,2.0,,to_renovate
10448372,HOUSE,MIXED_USE_BUILDING,Uccle,Brussels,1180,525000,residential_sale,0,0,0,,True,,,True,34.0,221.0,120.0,2.0,,to_renovate
10675456,HOUSE,HOUSE,Bruxelles,Brussels,1000,580000,residential_sale,4,0,installed,False,False,,,,,179.0,80.0,2.0,False,to_be_done_up
10648897,HOUSE,HOUSE,Remicourt,Liège,4350,280000,residential_sale,4,34,installed,False,False,True,35.0,True,200.0,205.0,456.0,3.0,False,good
10648597,HOUSE,HOUSE,Dilbeek,Flemish Brabant,1702,349000,residential_sale,2,24,installed,,False,True,,,,215.0,244.0,3.0,False,to_be_done_up
10649662,HOUSE,HOUSE,Nivelles,Walloon Brabant,1400,368000,residential_sale,3,22,semi_equipped,False,True,True,7.0,True,,221.0,489.0,4.0,,to_renovate
